Full Drug Name,Drug,Public/Private,Unit/MPR,MSH,Country,Year,Month,Price
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2011,Tanzania,2012,September,3.93
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2011,Tanzania,2012,September,2.08
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2011,Tanzania,2012,September,1.58
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2011,Tanzania,2012,September,5.46
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2011,Tanzania,2012,September,2.18
Diclofenac 50 mg cap/tab,Diclofenac,Private,MPR,MSH2011,Tanzania,2012,September,5.75
Diclofenac 50 mg cap/tab,Diclofenac,Public,MPR,MSH2011,Tanzania,2012,September,5.75
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2011,Tanzania,2012,September,15.34
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2011,Tanzania,2012,September,15.34
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2011,Tanzania,2012,September,2.53
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2011,Tanzania,2012,September,2.53
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2011,Tanzania,2012,September,1.49
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2011,Tanzania,2012,September,1.12
Simvastatin 20 mg cap/tab,Simvastatin,Private,MPR,MSH2011,Tanzania,2012,September,8.12
Simvastatin 20 mg cap/tab,Simvastatin,Public,MPR,MSH2011,Tanzania,2012,September,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,Tanzania,2012,September,0.039
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,Tanzania,2012,September,0.013
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,Tanzania,2012,September,0.065
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,Tanzania,2012,September,0.043
Captopril 25 mg cap/tab,Captopril,Private,Unit,,Tanzania,2012,September,0.081
Captopril 25 mg cap/tab,Captopril,Public,Unit,,Tanzania,2012,September,0.064
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,Tanzania,2012,September,0.132
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,Tanzania,2012,September,0.356
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,Tanzania,2012,September,0.129
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,Tanzania,2012,September,0.129
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,Tanzania,2012,September,0.011
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,Tanzania,2012,September,0.008
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,Tanzania,2012,September,0.032
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,Tanzania,2012,September,0.013
Diclofenac 50 mg cap/tab,Diclofenac,Private,Unit,,Tanzania,2012,September,0.032
Diclofenac 50 mg cap/tab,Diclofenac,Public,Unit,,Tanzania,2012,September,0.032
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,Tanzania,2012,September,0.064
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,Tanzania,2012,September,0.064
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,Tanzania,2012,September,0.065
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,Tanzania,2012,September,0.065
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,Tanzania,2012,September,0.016
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,Tanzania,2012,September,0.012
Simvastatin 20 mg cap/tab,Simvastatin,Private,Unit,,Tanzania,2012,September,0.483
Simvastatin 20 mg cap/tab,Simvastatin,Public,Unit,,Tanzania,2012,September,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2005,Thailand,2006,October,5.4
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2005,Thailand,2006,October,4.05
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2005,Thailand,2006,October,6.02
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2005,Thailand,2006,October,3.01
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2005,Thailand,2006,October,NO DATA
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2005,Thailand,2006,October,4.36
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2005,Thailand,2006,October,1.33
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2005,Thailand,2006,October,0.68
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2005,Thailand,2006,October,5.22
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2005,Thailand,2006,October,3.48
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2005,Thailand,2006,October,2.98
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2005,Thailand,2006,October,1.43
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2005,Thailand,2006,October,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2005,Thailand,2006,October,3.15
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2005,Thailand,2006,October,6.79
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2005,Thailand,2006,October,6.79
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2005,Thailand,2006,October,2.23
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2005,Thailand,2006,October,0.72
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2005,Thailand,2006,October,NO DATA
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2005,Thailand,2006,October,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,Thailand,2006,October,0.027
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,Thailand,2006,October,0.02
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,Thailand,2006,October,0.053
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,Thailand,2006,October,0.027
Captopril 25 mg cap/tab,Captopril,Private,Unit,,Thailand,2006,October,NO DATA
Captopril 25 mg cap/tab,Captopril,Public,Unit,,Thailand,2006,October,0.079
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,Thailand,2006,October,1.587
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,Thailand,2006,October,0.811
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,Thailand,2006,October,0.139
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,Thailand,2006,October,0.093
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,Thailand,2006,October,0.011
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,Thailand,2006,October,0.005
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,Thailand,2006,October,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,Thailand,2006,October,0.013
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,Thailand,2006,October,0.027
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,Thailand,2006,October,0.027
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,Thailand,2006,October,0.133
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,Thailand,2006,October,0.043
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,Thailand,2006,October,NO DATA
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,Thailand,2006,October,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2003,Tunisia,2004,March,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2003,Tunisia,2004,March,free
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,MPR,MSH2003,Tunisia,2004,March,4.61
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,MPR,MSH2003,Tunisia,2004,March,free
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2003,Tunisia,2004,March,15.04
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2003,Tunisia,2004,March,free
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2003,Tunisia,2004,March,6.82
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2003,Tunisia,2004,March,free
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2003,Tunisia,2004,March,1.15
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2003,Tunisia,2004,March,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2003,Tunisia,2004,March,22.15
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2003,Tunisia,2004,March,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2003,Tunisia,2004,March,6.42
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2003,Tunisia,2004,March,free
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2003,Tunisia,2004,March,7.25
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2003,Tunisia,2004,March,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2003,Tunisia,2004,March,6.99
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2003,Tunisia,2004,March,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2003,Tunisia,2004,March,6.83
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2003,Tunisia,2004,March,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2003,Tunisia,2004,March,NO DATA
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2003,Tunisia,2004,March,free
Simvastatin 20 mg cap/tab,Simvastatin,Private,MPR,MSH2003,Tunisia,2004,March,NO DATA
Simvastatin 20 mg cap/tab,Simvastatin,Public,MPR,MSH2003,Tunisia,2004,March,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,Tunisia,2004,March,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,Tunisia,2004,March,free
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,Unit,,Tunisia,2004,March,0.172
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,Unit,,Tunisia,2004,March,free
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,Tunisia,2004,March,0.14
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,Tunisia,2004,March,free
Captopril 25 mg cap/tab,Captopril,Private,Unit,,Tunisia,2004,March,0.18
Captopril 25 mg cap/tab,Captopril,Public,Unit,,Tunisia,2004,March,free
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,Tunisia,2004,March,2.941
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,Tunisia,2004,March,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,Tunisia,2004,March,0.704
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,Tunisia,2004,March,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,Tunisia,2004,March,0.023
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,Tunisia,2004,March,free
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,Tunisia,2004,March,0.025
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,Tunisia,2004,March,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,Tunisia,2004,March,0.029
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,Tunisia,2004,March,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,Tunisia,2004,March,1.339
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,Tunisia,2004,March,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,Tunisia,2004,March,NO DATA
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,Tunisia,2004,March,free
Simvastatin 20 mg cap/tab,Simvastatin,Private,Unit,,Tunisia,2004,March,NO DATA
Simvastatin 20 mg cap/tab,Simvastatin,Public,Unit,,Tunisia,2004,March,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2012,Uganda,2013,September,5.58
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2012,Uganda,2013,September,free
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2012,Uganda,2013,September,1.39
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2012,Uganda,2013,September,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2012,Uganda,2013,September,2.07
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2012,Uganda,2013,September,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2012,Uganda,2013,September,2.39
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2012,Uganda,2013,September,free
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2012,Uganda,2013,September,6.2
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2012,Uganda,2013,September,free
Diclofenac 50 mg cap/tab,Diclofenac,Private,MPR,MSH2012,Uganda,2013,September,3.01
Diclofenac 50 mg cap/tab,Diclofenac,Public,MPR,MSH2012,Uganda,2013,September,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2012,Uganda,2013,September,9.3
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2012,Uganda,2013,September,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2012,Uganda,2013,September,3.23
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2012,Uganda,2013,September,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2012,Uganda,2013,September,1.29
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2012,Uganda,2013,September,free
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,Uganda,2013,September,0.039
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,Uganda,2013,September,free
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,Uganda,2013,September,0.979
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,Uganda,2013,September,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,Uganda,2013,September,0.078
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,Uganda,2013,September,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,Uganda,2013,September,0.012
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,Uganda,2013,September,free
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,Uganda,2013,September,0.039
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,Uganda,2013,September,free
Diclofenac 50 mg cap/tab,Diclofenac,Private,Unit,,Uganda,2013,September,0.02
Diclofenac 50 mg cap/tab,Diclofenac,Public,Unit,,Uganda,2013,September,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,Uganda,2013,September,0.039
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,Uganda,2013,September,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,Uganda,2013,September,0.078
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,Uganda,2013,September,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,Uganda,2013,September,0.015
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,Uganda,2013,September,free
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2010,Ukraine,2012,March,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2010,Ukraine,2012,March,5.95
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,MPR,MSH2010,Ukraine,2012,March,4.38
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,MPR,MSH2010,Ukraine,2012,March,4.62
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2010,Ukraine,2012,March,2.97
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2010,Ukraine,2012,March,2.57
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2010,Ukraine,2012,March,3.85
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2010,Ukraine,2012,March,3.65
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2010,Ukraine,2012,March,1.14
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2010,Ukraine,2012,March,1.18
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2010,Ukraine,2012,March,2.74
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2010,Ukraine,2012,March,3.01
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2010,Ukraine,2012,March,8.57
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2010,Ukraine,2012,March,8.52
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2010,Ukraine,2012,March,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2010,Ukraine,2012,March,6.31
Diclofenac 50 mg cap/tab,Diclofenac,Private,MPR,MSH2010,Ukraine,2012,March,4.27
Diclofenac 50 mg cap/tab,Diclofenac,Public,MPR,MSH2010,Ukraine,2012,March,4.66
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2010,Ukraine,2012,March,5.16
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2010,Ukraine,2012,March,5.66
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2010,Ukraine,2012,March,2
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2010,Ukraine,2012,March,2.25
Paracetamol 120 mg/5ml suspension,Paracetamol,Private,MPR,MSH2010,Ukraine,2012,March,2.99
Paracetamol 120 mg/5ml suspension,Paracetamol,Public,MPR,MSH2010,Ukraine,2012,March,3.11
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2010,Ukraine,2012,March,1.55
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2010,Ukraine,2012,March,1.56
Simvastatin 20 mg cap/tab,Simvastatin,Private,MPR,MSH2010,Ukraine,2012,March,4.1
Simvastatin 20 mg cap/tab,Simvastatin,Public,MPR,MSH2010,Ukraine,2012,March,4.27
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,Ukraine,2012,March,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,Ukraine,2012,March,0.045
Amoxicillin 500 mg cap/tab,Amoxicillin,Private,Unit,,Ukraine,2012,March,0.127
Amoxicillin 500 mg cap/tab,Amoxicillin,Public,Unit,,Ukraine,2012,March,0.134
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,Ukraine,2012,March,0.028
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,Ukraine,2012,March,0.024
Captopril 25 mg cap/tab,Captopril,Private,Unit,,Ukraine,2012,March,0.046
Captopril 25 mg cap/tab,Captopril,Public,Unit,,Ukraine,2012,March,0.044
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,Ukraine,2012,March,0.787
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,Ukraine,2012,March,0.814
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,Ukraine,2012,March,0.084
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,Ukraine,2012,March,0.092
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,Ukraine,2012,March,0.036
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,Ukraine,2012,March,0.036
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,Ukraine,2012,March,NO DATA
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,Ukraine,2012,March,0.039
Diclofenac 50 mg cap/tab,Diclofenac,Private,Unit,,Ukraine,2012,March,0.018
Diclofenac 50 mg cap/tab,Diclofenac,Public,Unit,,Ukraine,2012,March,0.02
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,Ukraine,2012,March,0.018
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,Ukraine,2012,March,0.019
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,Ukraine,2012,March,0.06
Omeprazole 20 mg cap/tab,Omeprazole,Public,Unit,,Ukraine,2012,March,0.068
Paracetamol 120 mg/5ml suspension,Paracetamol,Private,Unit,,Ukraine,2012,March,0.012
Paracetamol 120 mg/5ml suspension,Paracetamol,Public,Unit,,Ukraine,2012,March,0.012
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,Unit,,Ukraine,2012,March,0.013
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,Unit,,Ukraine,2012,March,0.013
Simvastatin 20 mg cap/tab,Simvastatin,Private,Unit,,Ukraine,2012,March,0.241
Simvastatin 20 mg cap/tab,Simvastatin,Public,Unit,,Ukraine,2012,March,0.251
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,MPR,MSH2005,United Arab Emirates,2006,December,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,MPR,MSH2005,United Arab Emirates,2006,December,free
Atenolol 50 mg cap/tab,Atenolol,Private,MPR,MSH2005,United Arab Emirates,2006,December,20.13
Atenolol 50 mg cap/tab,Atenolol,Public,MPR,MSH2005,United Arab Emirates,2006,December,free
Captopril 25 mg cap/tab,Captopril,Private,MPR,MSH2005,United Arab Emirates,2006,December,11.94
Captopril 25 mg cap/tab,Captopril,Public,MPR,MSH2005,United Arab Emirates,2006,December,free
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,MPR,MSH2005,United Arab Emirates,2006,December,11.19
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,MPR,MSH2005,United Arab Emirates,2006,December,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,MPR,MSH2005,United Arab Emirates,2006,December,51.73
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,MPR,MSH2005,United Arab Emirates,2006,December,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,MPR,MSH2005,United Arab Emirates,2006,December,5.52
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,MPR,MSH2005,United Arab Emirates,2006,December,free
Diazepam 5 mg cap/tab,Diazepam,Private,MPR,MSH2005,United Arab Emirates,2006,December,13.75
Diazepam 5 mg cap/tab,Diazepam,Public,MPR,MSH2005,United Arab Emirates,2006,December,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,MPR,MSH2005,United Arab Emirates,2006,December,27.6
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,MPR,MSH2005,United Arab Emirates,2006,December,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,MPR,MSH2005,United Arab Emirates,2006,December,20.8
Omeprazole 20 mg cap/tab,Omeprazole,Public,MPR,MSH2005,United Arab Emirates,2006,December,free
Salbutamol 100 mcg/dose inhaler,Salbutamol,Private,MPR,MSH2005,United Arab Emirates,2006,December,2.78
Salbutamol 100 mcg/dose inhaler,Salbutamol,Public,MPR,MSH2005,United Arab Emirates,2006,December,free
Simvastatin 20 mg cap/tab,Simvastatin,Private,MPR,MSH2005,United Arab Emirates,2006,December,1.19
Simvastatin 20 mg cap/tab,Simvastatin,Public,MPR,MSH2005,United Arab Emirates,2006,December,free
Amitriptyline 25 mg cap/tab,Amitriptyline,Private,Unit,,United Arab Emirates,2006,December,NO DATA
Amitriptyline 25 mg cap/tab,Amitriptyline,Public,Unit,,United Arab Emirates,2006,December,free
Atenolol 50 mg cap/tab,Atenolol,Private,Unit,,United Arab Emirates,2006,December,0.177
Atenolol 50 mg cap/tab,Atenolol,Public,Unit,,United Arab Emirates,2006,December,free
Captopril 25 mg cap/tab,Captopril,Private,Unit,,United Arab Emirates,2006,December,0.217
Captopril 25 mg cap/tab,Captopril,Public,Unit,,United Arab Emirates,2006,December,free
Ceftriaxone 1 g/vial injection,Ceftriaxone,Private,Unit,,United Arab Emirates,2006,December,13.35
Ceftriaxone 1 g/vial injection,Ceftriaxone,Public,Unit,,United Arab Emirates,2006,December,free
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Private,Unit,,United Arab Emirates,2006,December,1.376
Ciprofloxacin 500 mg cap/tab,Ciprofloxacin,Public,Unit,,United Arab Emirates,2006,December,free
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Private,Unit,,United Arab Emirates,2006,December,0.02
Co-trimoxazole 40+200 mg/5ml suspension,Co-trimoxazole,Public,Unit,,United Arab Emirates,2006,December,free
Diazepam 5 mg cap/tab,Diazepam,Private,Unit,,United Arab Emirates,2006,December,0.058
Diazepam 5 mg cap/tab,Diazepam,Public,Unit,,United Arab Emirates,2006,December,free
Glibenclamide 5 mg cap/tab,Glibenclamide,Private,Unit,,United Arab Emirates,2006,December,0.108
Glibenclamide 5 mg cap/tab,Glibenclamide,Public,Unit,,United Arab Emirates,2006,December,free
Omeprazole 20 mg cap/tab,Omeprazole,Private,Unit,,United Arab Emirates,2006,December,1.236
